49,2,303.000,78.000,80.000,60.000,1,1,1
50,2,310.000,78.000,80.000,60.000,1,1,1
51,2,317.000,78.000,80.000,60.000,1,1,1
52,2,324.000,78.000,80.000,60.000,1,1,1
53,2,331.000,78.000,80.000,60.000,1,1,1
54,2,338.000,78.000,80.000,60.000,1,1,1
55,2,345.000,78.000,80.000,60.000,1,1,1
56,2,352.000,78.000,80.000,60.000,1,1,1
57,2,359.000,78.000,80.000,60.000,1,1,1
58,2,366.000,78.000,80.000,60.000,1,1,1
59,2,373.000,78.000,80.000,60.000,1,1,1
60,1,380.000,222.000,80.000,60.000,1,1,1
61,1,387.000,222.000,80.000,60.000,1,1,1
62,1,394.000,222.000,80.000,60.000,1,1,1
63,1,401.000,222.000,80.000,60.000,1,1,1
64,1,408.000,222.000,80.000,60.000,1,1,1
65,1,415.000,222.000,80.000,60.000,1,1,1
66,1,422.000,222.000,80.000,60.000,1,1,1
67,1,429.000,222.000,80.000,60.000,1,1,1
68,1,436.000,222.000,80.000,60.000,1,1,1
69,1,443.000,222.000,80.000,60.000,1,1,1
70,1,450.000,222.000,80.000,60.000,1,1,1
71,1,457.000,222.000,80.000,60.000,1,1,1
72,1,464.000,222.000,80.000,60.000,1,1,1
73,1,471.000,222.000,80.000,60.000,1,1,1
74,1,478.000,222.000,80.000,60.000,1,1,1
75,2,485.000,78.000,80.000,60.000,1,1,1
76,2,492.000,78.000,80.000,60.000,1,1,1
77,2,499.000,78.000,80.000,60.000,1,1,1
78,2,506.000,78.000,80.000,60.000,1,1,1
79,2,513.000,78.000,80.000,60.000,1,1,1
80,2,520.000,78.000,80.000,60.000,1,1,1
81,2,527.000,78.000,80.000,60.000,1,1,1
82,2,534.000,78.000,80.000,60.000,1,1,1
83,2,541.000,78.000,80.000,60.000,1,1,1
84,2,548.000,78.000,80.000,60.000,1,1,1
85,2,555.000,78.000,80.000,60.000,1,1,1
86,2,562.000,78.000,77.000,60.000,1,1,1
87,2,569.000,78.000,70.000,60.000,1,1,1
88,2,576.000,78.000,63.000,60.000,1,1,1
89,2,583.000,78.000,56.000,60.000,1,1,1
90,1,590.000,222.000,49.000,60.000,1,1,1
91,1,597.000,222.000,42.000,60.000,1,1,1
93,3,0.000,222.000,51.000,60.000,1,1,1
94,3,0.000,222.000,58.000,60.000,1,1,1
95,3,0.000,222.000,65.000,60.000,1,1,1
96,3,0.000,222.000,72.000,60.000,1,1,1
97,3,0.000,222.000,79.000,60.000,1,1,1
98,3,6.000,222.000,80.000,60.000,1,1,1
99,3,13.000,222.000,80.000,60.000,1,1,1
100,3,20.000,222.000,80.000,60.000,1,1,1
101,3,27.000,222.000,80.000,60.000,1,1,1
102,3,34.000,222.000,80.000,60.000,1,1,1
103,3,41.000,222.000,80.000,60.000,1,1,1
104,3,48.000,222.000,80.000,60.000,1,1,1
106,4,62.000,78.000,80.000,60.000,1,1,1
107,4,69.000,78.000,80.000,60.000,1,1,1
108,4,76.000,78.000,80.000,60.000,1,1,1
109,4,83.000,78.000,80.000,60.000,1,1,1
110,4,90.000,78.000,80.000,60.000,1,1,1
111,4,97.000,78.000,80.000,60.000,1,1,1
112,4,104.000,78.000,80.000,60.000,1,1,1
113,4,111.000,78.000,80.000,60.000,1,1,1
114,4,118.000,78.000,80.000,60.000,1,1,1
115,4,125.000,78.000,80.000,60.000,1,1,1
116,4,132.000,78.000,80.000,60.000,1,1,1
117,4,139.000,78.000,80.000,60.000,1,1,1
118,4,146.000,78.000,80.000,60.000,1,1,1
119,4,153.000,78.000,80.000,60.000,1,1,1
120,3,160.000,222.000,80.000,60.000,1,1,1
